[INFO ] 16 Jun 2022 15:12:02,678 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 15:12:03,946 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 15:12:03,946 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})text: getSLBTitleProdDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 15:12:03,947 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})
[INFO ] 16 Jun 2022 15:12:05,161 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})text: getProdDetailsSlbDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 15:12:05,161 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})
[INFO ] 16 Jun 2022 15:12:05,249 qa.base.BaseTest:110 - scrollToElement - Methode scrollToElement called from ProductDetailsTest_validateProdDetailsAndPrice
[INFO ] 16 Jun 2022 15:12:09,938 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.AccessibilityId: test-Price})text: getProdDetailsSlbPrice from ProductDetailsPage
[INFO ] 16 Jun 2022 15:12:09,939 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Price})
[INFO ] 16 Jun 2022 15:12:10,014 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-BACK TO PRODUCTS}): Press SLB Title from ProductsPage
[INFO ] 16 Jun 2022 15:12:10,014 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-BACK TO PRODUCTS})
[INFO ] 16 Jun 2022 15:12:10,130 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 15:12:10,130 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})text: getSLBTitle from ProductsPage
[INFO ] 16 Jun 2022 15:12:10,130 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 15:12:11,070 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})text: getSLBPrice from ProductsPage
[INFO ] 16 Jun 2022 15:12:11,070 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})
[INFO ] 16 Jun 2022 15:12:11,181 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-Menu}): Press Menu Button from - MenuPage
[INFO ] 16 Jun 2022 15:12:11,181 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Menu})
[INFO ] 16 Jun 2022 15:12:11,298 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 15:12:11,299 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGOUT}): Press Logout Button from - SettingsPage
[INFO ] 16 Jun 2022 15:12:11,299 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGOUT})
[INFO ] 16 Jun 2022 15:12:13,046 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 15:12:13,048 qa.base.BaseTest:123 - afterTest - quitting driver
[INFO ] 16 Jun 2022 23:38:48,640 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:38:48,698 qa.base.BaseTest:43 - Properties object created
[INFO ] 16 Jun 2022 23:38:48,699 qa.base.BaseTest:47 - Properties file loaded
[INFO ] 16 Jun 2022 23:38:48,709 qa.base.BaseTest:51 - parseStringXML method called
[INFO ] 16 Jun 2022 23:38:48,710 qa.base.BaseTest:54 - DesiredCapabilities object created
[INFO ] 16 Jun 2022 23:38:48,710 qa.base.BaseTest:64 - Required DesiredCapabilities are set
[INFO ] 16 Jun 2022 23:39:00,973 qa.base.BaseTest:69 - AndroidDriver object created
[INFO ] 16 Jun 2022 23:39:00,974 qa.base.BaseTest:75 - closing configis
[INFO ] 16 Jun 2022 23:39:00,974 qa.base.BaseTest:79 - closing stringis
[INFO ] 16 Jun 2022 23:39:01,131 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:01,410 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Username}): Enter UserName
[INFO ] 16 Jun 2022 23:39:01,411 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Username})
[INFO ] 16 Jun 2022 23:39:03,162 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Password}): Enter Password
[INFO ] 16 Jun 2022 23:39:03,163 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Password})
[INFO ] 16 Jun 2022 23:39:04,382 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGIN}): Press Login Button
[INFO ] 16 Jun 2022 23:39:04,383 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGIN})
[INFO ] 16 Jun 2022 23:39:05,024 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:05,025 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})text: getSLBTitle from ProductsPage
[INFO ] 16 Jun 2022 23:39:05,025 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 23:39:06,717 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})text: getSLBPrice from ProductsPage
[INFO ] 16 Jun 2022 23:39:06,718 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})
[INFO ] 16 Jun 2022 23:39:07,047 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-Menu}): Press Menu Button from - MenuPage
[INFO ] 16 Jun 2022 23:39:07,048 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Menu})
[INFO ] 16 Jun 2022 23:39:07,374 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:07,376 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGOUT}): Press Logout Button from - SettingsPage
[INFO ] 16 Jun 2022 23:39:07,377 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGOUT})
[INFO ] 16 Jun 2022 23:39:09,172 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:09,193 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Username}): Enter UserName
[INFO ] 16 Jun 2022 23:39:09,194 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Username})
[INFO ] 16 Jun 2022 23:39:11,008 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Password}): Enter Password
[INFO ] 16 Jun 2022 23:39:11,008 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Password})
[INFO ] 16 Jun 2022 23:39:11,614 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGIN}): Press Login Button
[INFO ] 16 Jun 2022 23:39:11,614 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGIN})
[INFO ] 16 Jun 2022 23:39:12,223 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:12,226 qa.base.BaseTest:92 - click - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]}): Press SLB Title from ProductsPage
[INFO ] 16 Jun 2022 23:39:12,229 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 23:39:13,824 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:13,825 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})text: getSLBTitleProdDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:13,828 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})
[INFO ] 16 Jun 2022 23:39:15,149 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})text: getProdDetailsSlbDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:15,150 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})
[INFO ] 16 Jun 2022 23:39:15,311 qa.base.BaseTest:110 - scrollToElement - Methode scrollToElement called from ProductDetailsTest_validateProdTitleDetailsPrice
[INFO ] 16 Jun 2022 23:39:18,992 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.AccessibilityId: test-Price})text: getProdDetailsSlbPrice from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:18,993 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Price})
[INFO ] 16 Jun 2022 23:39:19,188 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-Menu}): Press Menu Button from - MenuPage
[INFO ] 16 Jun 2022 23:39:19,188 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Menu})
[INFO ] 16 Jun 2022 23:39:19,305 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:19,305 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGOUT}): Press Logout Button from - SettingsPage
[INFO ] 16 Jun 2022 23:39:19,306 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGOUT})
[INFO ] 16 Jun 2022 23:39:21,141 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:21,144 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Username}): Enter UserName
[INFO ] 16 Jun 2022 23:39:21,145 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Username})
[INFO ] 16 Jun 2022 23:39:23,455 qa.base.BaseTest:98 - sendKeys - Located by By.chained({By.AccessibilityId: test-Password}): Enter Password
[INFO ] 16 Jun 2022 23:39:23,455 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Password})
[INFO ] 16 Jun 2022 23:39:24,056 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGIN}): Press Login Button
[INFO ] 16 Jun 2022 23:39:24,057 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGIN})
[INFO ] 16 Jun 2022 23:39:24,677 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:24,677 qa.base.BaseTest:92 - click - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]}): Press SLB Title from ProductsPage
[INFO ] 16 Jun 2022 23:39:24,677 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 23:39:26,019 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:26,020 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})text: getSLBTitleProdDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:26,021 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[1]})
[INFO ] 16 Jun 2022 23:39:27,227 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})text: getProdDetailsSlbDetails from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:27,227 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: //android.view.ViewGroup[@content-desc="test-Description"]/android.widget.TextView[2]})
[INFO ] 16 Jun 2022 23:39:27,354 qa.base.BaseTest:110 - scrollToElement - Methode scrollToElement called from ProductDetailsTest_validateProdDetailsAndPrice
[INFO ] 16 Jun 2022 23:39:30,456 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.AccessibilityId: test-Price})text: getProdDetailsSlbPrice from ProductDetailsPage
[INFO ] 16 Jun 2022 23:39:30,457 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Price})
[INFO ] 16 Jun 2022 23:39:30,664 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-BACK TO PRODUCTS}): Press SLB Title from ProductsPage
[INFO ] 16 Jun 2022 23:39:30,665 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-BACK TO PRODUCTS})
[INFO ] 16 Jun 2022 23:39:30,804 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:30,806 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})text: getSLBTitle from ProductsPage
[INFO ] 16 Jun 2022 23:39:30,806 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Item title"])[1]})
[INFO ] 16 Jun 2022 23:39:31,850 qa.base.BaseTest:104 - getAttribute - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})text: getSLBPrice from ProductsPage
[INFO ] 16 Jun 2022 23:39:31,851 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.xpath: (//android.widget.TextView[@content-desc="test-Price"])[1]})
[INFO ] 16 Jun 2022 23:39:32,004 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-Menu}): Press Menu Button from - MenuPage
[INFO ] 16 Jun 2022 23:39:32,004 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-Menu})
[INFO ] 16 Jun 2022 23:39:32,121 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:32,121 qa.base.BaseTest:92 - click - Located by By.chained({By.AccessibilityId: test-LOGOUT}): Press Logout Button from - SettingsPage
[INFO ] 16 Jun 2022 23:39:32,122 qa.base.BaseTest:86 - waitForElementVisibility - Located by By.chained({By.AccessibilityId: test-LOGOUT})
[INFO ] 16 Jun 2022 23:39:33,872 qa.base.BaseTest:35 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:39:33,875 qa.base.BaseTest:123 - afterTest - quitting driver
[INFO ] 16 Jun 2022 23:48:43,568 qa.base.BaseTest:37 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:49:50,533 qa.base.BaseTest:37 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:49:50,592 qa.base.BaseTest:46 - Properties object created
[INFO ] 16 Jun 2022 23:51:46,419 qa.base.BaseTest:37 - PageFactory elements initialized calling BaseTest constructor
[INFO ] 16 Jun 2022 23:51:46,480 qa.base.BaseTest:46 - Properties object created
[INFO ] 16 Jun 2022 23:51:46,482 qa.base.BaseTest:51 - Properties file loaded
[INFO ] 16 Jun 2022 23:51:46,484 qa.base.BaseTest:84 - closing configis
